% ---------------------------------------
% Time: 17:35:35
% Data columns: 
% time, [idSensor], positionX, positionY, positionZ, velocityX, velocityY, velocityZ, accelerationX, accelerationY, accelerationZ, 
% ---------------------------------------

1093455408.647		0.42183	-2.57852	-127.118		-0.0049661	-0.00171157	-0.000267507		-0.454394	-0.0779092	-9.77344		
1093455408.742		0.430547	-2.58734	-127.186		0.00782558	0.00812224	0.0128962		-0.43101	-0.0768063	-9.75482		
1093455408.847		0.416672	-2.59804	-127.293		-0.00807459	-0.00391287	0.00444195		-0.439567	-0.0699981	-9.76401		
1093455408.942		0.405586	-2.61671	-127.336		0.00515654	0.0016768	-0.00234541		-0.454947	-0.0835941	-9.7656		
1093455409.046		0.396151	-2.60723	-127.451		-0.00665251	0.00368264	-0.00537937		-0.44418	-0.0835164	-9.78446		
1093455409.142		0.383221	-2.60349	-127.582		-0.00833191	0.00866686	-0.00515739		-0.441805	-0.0417388	-9.75547		
1093455409.244		0.351129	-2.59785	-127.572		-0.00165893	-0.00251286	0.000782544		-0.429328	-0.0529881	-9.77041		
1093455409.342		0.352366	-2.59395	-127.649		0.00714052	0.0102417	0.000631784		-0.447514	-0.0332313	-9.76401		
1093455409.447		0.337174	-2.58108	-127.691		-0.000143034	0.00722227	0.0161367		-0.412225	-0.0280849	-9.76533		
1093455409.542		0.344989	-2.5752	-127.666		-0.0027595	0.00246251	0.00505535		-0.431648	-0.0648264	-9.78461		
1093455409.644		0.360234	-2.58467	-127.732		0.00730678	0.00114555	0.0126853		-0.43729	-0.055273	-9.76725		
1093455409.742		0.385833	-2.58299	-127.81		0.0076234	0.00543738	0.00991017		-0.43614	-0.0700085	-9.75942		
1093455409.845		0.379215	-2.59914	-127.771		0.00220519	0.001853	0.00929736		-0.464614	-0.0734261	-9.76467		
1093455409.942		0.39401	-2.60462	-127.869		-0.000336587	0.00905242	-0.000823974		-0.458935	-0.0824621	-9.76738		
1093455410.048		0.427582	-2.59761	-127.952		0.00984479	0.00385454	0.0037116		-0.456644	-0.0660563	-9.76555		
1093455410.142		0.453489	-2.59191	-127.956		0.00336492	8.216e-05	-0.00201637		-0.427052	-0.0495865	-9.77146		
1093455410.242		0.467098	-2.5753	-128.064		0.00295831	0.00205898	0.00598656		-0.440766	-0.0846435	-9.78438		
1093455410.342		0.475554	-2.55666	-128.103		0.0115327	0.00961807	0.0117041		-0.427069	-0.0682506	-9.77381		
1093455410.448		0.476794	-2.55377	-128.102		-0.0019559	0.000466773	0.00590466		-0.453798	-0.0717144	-9.76438		
1093455410.542		0.487927	-2.55423	-128.2		0.00279307	0.00205568	0.00758756		-0.438433	-0.110761	-9.75632		
1093455410.646		0.504991	-2.56	-128.237		0.00637072	-0.00512146	0.00692922		-0.428208	-0.0959971	-9.7678		
1093455410.742		0.517235	-2.54142	-128.267		0.00990522	0.0110344	0.00221801		-0.44134	-0.0857703	-9.78609		
1093455410.853		0.506471	-2.55051	-128.422		-7.62958e-05	0.00468116	-0.00775946		-0.440774	-0.0891625	-9.78666		
1093455410.942		0.521382	-2.54901	-128.46		0.00121605	0.00127031	0.00226162		-0.455489	-0.0915571	-9.75327		
1093455411.045		0.520818	-2.52191	-128.477		0.00776522	0.0109919	0.0228176		-0.435066	-0.0857788	-9.78087		
1093455411.142		0.554015	-2.50462	-128.592		0.00706832	0.0112345	0.00255237		-0.435618	-0.098259	-9.77138		
1093455411.246		0.554191	-2.48871	-128.61		-0.00540974	0.0116436	0.00058853		-0.427093	-0.108423	-9.77403		
1093455411.342		0.541606	-2.48837	-128.649		0.00601589	0.00566459	-0.00288303		-0.40886	-0.0903023	-9.77065		
1093455411.444		0.51802	-2.49938	-128.781		-0.00574348	0.00397356	-0.00175691		-0.419096	-0.0993893	-9.76477		
1093455411.542		0.492026	-2.51122	-128.774		-0.0158504	-0.00689533	0.00256094		-0.405401	-0.0677047	-9.75862		
1093455411.642		0.423434	-2.53385	-128.826		-0.0134802	-0.000707034	-0.00193132		-0.420264	-0.0767026	-9.78156		
1093455411.742		0.378347	-2.55862	-128.914		-0.0132338	-0.00351932	0.00809505		-0.427096	-0.0778414	-9.78231		
1093455411.845		0.354915	-2.57296	-128.904		-0.00161065	-0.00290888	-0.000497842		-0.438446	-0.0801662	-9.76854		
1093455411.942		0.322716	-2.57677	-128.944		-0.0105235	0.008041	0.0085084		-0.412813	-0.064301	-9.76442		
1093455412.050		0.306941	-2.57049	-129.069		0.000880662	0.0071442	0.00567716		-0.434992	-0.0734168	-9.7549		
1093455412.142		0.296645	-2.60627	-129.069		-0.00483621	-0.00491731	0.00730586		-0.441867	-0.0614768	-9.77528		
1093455412.242		0.2945	-2.62247	-129.094		0.00237545	0.00127606	-0.000731212		-0.457242	-0.0529951	-9.78013		
1093455412.342		0.287635	-2.652	-129.224		0.00757106	-0.00332515	0.00564308		-0.452031	-0.0366824	-9.74894		
1093455412.442		0.297458	-2.68196	-129.262		-0.0034435	0.0022662	0.00377867		-0.465732	-0.0462745	-9.76286		
1093455412.542		0.333354	-2.68894	-129.335		0.010397	0.00366823	-0.00258518		-0.478273	-0.0598573	-9.76719		
1093455412.642		0.362292	-2.68257	-129.489		-0.00576288	0.00662333	-0.0108282		-0.438385	-0.0592407	-9.77497		
1093455412.742		0.36796	-2.67269	-129.541		0.0022524	-0.000963937	-0.00713522		-0.439475	-0.0451492	-9.75916		
1093455412.842		0.375696	-2.64946	-129.576		-0.00146833	0.00626901	-0.00412534		-0.448698	-0.0371375	-9.78095		
1093455412.942		0.381052	-2.61136	-129.657		-0.00127205	-0.00121905	0.00163405		-0.38034	-0.0371144	-9.75893		
1093455413.046		0.380254	-2.57422	-129.608		0.00152592	0.00963672	0.00524726		-0.433887	-0.0473248	-9.77387		
1093455413.142		0.402454	-2.55887	-129.638		-0.00195964	0.00343927	0.0143323		-0.433368	-0.0738722	-9.78751		
1093455413.279		0.412924	-2.57645	-129.725		0.00189186	0.00126682	0.00375169		-0.44072	-0.0711126	-9.76967		
1093455413.342		0.392661	-2.58329	-129.675		-0.00216311	0.0042546	0.00590581		-0.437362	-0.0800939	-9.7899		
1093455413.448		0.39419	-2.56388	-129.773		-0.00175138	0.00268844	-0.00775106		-0.447519	-0.0796572	-9.75526		
1093455413.542		0.408184	-2.54748	-129.899		0.0108268	0.00227322	-0.00290742		-0.456689	-0.0835516	-9.77915		
1093455413.645		0.427435	-2.5199	-129.906		-0.00155825	0.00516178	0.000995607		-0.433356	-0.0829475	-9.78081		
1093455413.743		0.444343	-2.49764	-130.027		-0.00584008	0.00466593	0.000803863		-0.442451	-0.0574945	-9.78203		
1093455413.842		0.45084	-2.491	-130.083		-0.00433936	0.0071357	0.0109307		-0.42938	-0.0801002	-9.78463		
1093455413.942		0.456228	-2.47516	-130.054		0.00436287	0.00443543	0.0131269		-0.420206	-0.0903677	-9.75574		
1093455414.046		0.45512	-2.4803	-130.164		-0.00518972	-0.00748168	-0.00549374		-0.418488	-0.0779214	-9.7545		
1093455414.142		0.461017	-2.50364	-130.205		0.00206045	-0.000817004	-0.00072968		-0.449816	-0.113043	-9.7555		
1093455414.246		0.471816	-2.53641	-130.216		0.00631627	-0.00440339	-0.00267147		-0.447559	-0.103953	-9.76552		
1093455414.342		0.474131	-2.56966	-130.35		0.00452049	0.000486395	-0.0049025		-0.454928	-0.0858834	-9.75773		
1093455414.442		0.482318	-2.57648	-130.403		0.0123891	0.00327464	-0.00547555		-0.437316	-0.0886481	-9.76968		
1093455414.542		0.493609	-2.55449	-130.419		0.00267643	0.00304596	0.0106818		-0.435564	-0.0683178	-9.75714		
1093455414.646		0.488494	-2.5447	-130.509		0.00422783	-0.00192782	0.00555332		-0.423632	-0.0846955	-9.76143		
1093455414.742		0.489426	-2.55189	-130.518		0.000194353	0.00345333	0.00717401		-0.422567	-0.201246	-9.76316		
1093455414.842		0.500666	-2.56247	-130.642		0.00588142	-0.00876055	-0.0161108		-0.410059	-0.0568169	-9.80202		
1093455414.942		0.492579	-2.57274	-130.78		0.00624488	-0.0034986	-0.00629813		-0.438463	-0.0654217	-9.77859		
1093455415.046		0.509603	-2.60286	-130.835		-4.34642e-05	-0.0125247	-0.00744398		-0.43212	-0.0886823	-9.76653		
1093455415.142		0.507276	-2.63114	-130.931		0.00269821	-0.00117366	-0.00233698		-0.444046	-0.0558906	-9.76384		
1093455415.242		0.480933	-2.65984	-131.048		0.00267046	-0.0060709	0.00385033		-0.438939	-0.0932364	-9.7611		
1093455415.342		0.450913	-2.67265	-131.033		-0.0123535	0.000281968	0.0014767		-0.453308	-0.0936943	-9.79038		
1093455415.445		0.409505	-2.68393	-131.111		-0.0115085	0.0059751	-0.00418132		-0.465731	-0.0898769	-9.7524		
1093455415.542		0.367265	-2.69626	-131.225		-0.00195788	-0.00322128	0.00590456		-0.4629	-0.0768298	-9.76126		
1093455415.642		0.317422	-2.70985	-131.21		-0.00468853	-0.00829806	0.00335795		-0.472011	-0.0683436	-9.76483		
1093455415.742		0.276207	-2.72799	-131.285		-0.0112424	-0.00109871	-0.00578303		-0.460026	-0.067803	-9.75213		
1093455415.847		0.239141	-2.71995	-131.398		-0.0104298	-0.000508267	-0.00237343		-0.446955	-0.026988	-9.76959		
1093455415.942		0.214986	-2.72644	-131.395		-0.00543243	-0.00799348	0.000908126		-0.431577	-0.0116909	-9.76911		
1093455416.043		0.188722	-2.69823	-131.491		-0.0117797	0.00347993	-0.00257986		-0.466337	-0.045097	-9.77694		
1093455416.142		0.183126	-2.69333	-131.564		-0.00700905	0.000285675	-0.00153726		-0.465719	-0.0457254	-9.75779		
1093455416.243		0.163848	-2.67832	-131.545		-0.0100769	-0.000723132	0.00487886		-0.458862	-0.0451841	-9.74748		
1093455416.342		0.175531	-2.68102	-131.626		-0.00115556	0.00823307	0.00974123		-0.44696	-0.0343435	-9.76963		
1093455416.447		0.174286	-2.66483	-131.671		-0.00113775	0.00647497	-0.00732734		-0.448671	-0.0405696	-9.76971		
1093455416.542		0.21011	-2.63436	-131.673		0.00973616	0.0114296	0.00392572		-0.446383	-0.0530386	-9.7624		
1093455416.646		0.241544	-2.57261	-131.822		-0.00428417	0.00885657	-0.00155079		-0.43956	-0.0394297	-9.76834		
1093455416.742		0.308418	-2.53827	-131.886		-0.00231352	0.00606962	-0.00390773		-0.427069	-0.0546601	-9.77711		
1093455416.846		0.345826	-2.47984	-131.927		0.00205347	0.0138522	-0.00862338		-0.415172	-0.0562709	-9.79821		
1093455416.942		0.377431	-2.43362	-132.052		-0.0111413	0.00984767	0.00275098		-0.435654	-0.0597077	-9.79425		
1093455417.046		0.41218	-2.38033	-132.058		0.0121108	0.0124234	0.00476717		-0.395262	-0.0686849	-9.80002		
1093455417.142		0.449729	-2.33179	-132.075		0.0190396	0.0088506	-0.00422885		-0.381579	-0.0703941	-9.79067		
1093455417.247		0.49711	-2.32224	-132.17		0.00548952	0.00285043	0.00821403		-0.391216	-0.0812168	-9.77296		
1093455417.342		0.527111	-2.31784	-132.157		0.00663306	0.00503645	0.0111953		-0.406546	-0.0733605	-9.7598		
1093455417.442		0.534267	-2.35036	-132.218		0.00242201	-0.00230963	-0.00201168		-0.403684	-0.0903645	-9.74969		
1093455417.542		0.581102	-2.37927	-132.315		0.00579443	-0.00201089	-0.00266877		-0.399775	-0.162741	-9.76237		
1093455417.642		0.634226	-2.40698	-132.354		0.00913361	-0.00340845	-0.00247232		-0.400366	-0.0817406	-9.78953		
1093455417.742		0.640568	-2.43077	-132.5		0.00102386	-0.00188317	-0.0148059		-0.424747	-0.0745348	-9.75465		
1093455417.846		0.649983	-2.45906	-132.621		0.00288675	-0.00649358	-0.00329428		-0.413479	-0.104947	-9.7928		
1093455417.942		0.64456	-2.49485	-132.623		0.0153978	0.00187047	-0.0020771		-0.431586	-0.0881232	-9.75489		
1093455418.086		0.60184	-2.533	-132.696		-0.00130874	-0.00771157	0.00803471		-0.453221	-0.0926745	-9.7566		
1093455418.142		0.592861	-2.54503	-132.707		-0.00729525	-0.00274375	0.017026		-0.431074	-0.111265	-9.7719		
1093455418.246		0.564466	-2.56395	-132.669		-0.018209	-0.00817468	0.0137701		-0.423008	-0.0903751	-9.76405		
1093455418.342		0.565717	-2.5949	-132.742		-0.00420254	-0.00695697	0.000257974		-0.432705	-0.213802	-9.74414		
1093455418.447		0.566729	-2.59768	-132.913		-0.0018596	-0.00793504	-0.00914152		-0.411587	-0.0745529	-9.75298		
1093455418.542		0.578328	-2.62108	-132.929		0.00578504	0.00307197	-0.00234855		-0.479396	-0.0779981	-9.75719		
1093455418.646		0.580998	-2.61548	-133.085		0.0042493	-0.00280033	-0.00607467		-0.440165	-0.0654314	-9.77638		
1093455418.742		0.555622	-2.61483	-133.184		-0.00426442	0.0107991	-0.00614187		-0.465738	-0.0677303	-9.78585		
1093455418.844		0.556351	-2.60748	-133.211		-0.000172124	0.0111906	-0.00370894		-0.44752	-0.0829998	-9.7804		
1093455418.942		0.561085	-2.58899	-133.346		-0.00377711	0.00510961	-0.00251745		-0.48164	-0.10234	-9.76393		
1093455419.048		0.518045	-2.57876	-133.426		-0.00133967	0.00508004	-0.00753971		-0.453807	-0.0858595	-9.76446		
1093455419.142		0.471769	-2.56963	-133.416		0.0024471	0.000869648	0.00289546		-0.4339	-0.0790174	-9.77179		
1093455419.247		0.441657	-2.52276	-133.494		-0.01115	0.00865109	0.00296435		-0.440148	-0.0677189	-9.76908		
1093455419.342		0.395376	-2.50787	-133.521		-0.00434585	0.00527657	-0.00549765		-0.415191	-0.0653052	-9.80389		
1093455419.442		0.351072	-2.46261	-133.519		-0.00613841	0.0126292	0.0060328		-0.429901	-0.0586469	-9.77045		
1093455419.542		0.304199	-2.44251	-133.641		-0.00435444	0.00754524	0.00581029		-0.445286	-0.0461878	-9.78035		
1093455419.643		0.270867	-2.42752	-133.657		-0.00426079	0.0195876	0.0145577		-0.413956	-0.0325875	-9.77328		
1093455419.742		0.257333	-2.42102	-133.649		0.00323855	0.00319517	0.00555456		-0.406495	-0.0405307	-9.77293		
1093455419.845		0.250924	-2.40491	-133.773		-0.0019883	0.00820504	-0.00551338		-0.395153	-0.0381966	-9.78951		
1093455419.942		0.278558	-2.40988	-133.788		0.0055171	0.00350347	0.00063589		-0.419604	-0.0450558	-9.77892		
1093455420.051		0.285402	-2.44315	-133.833		-0.0140512	0.00127821	0.00212537		-0.407729	-0.0563171	-9.78113		
1093455420.142		0.313207	-2.47029	-133.968		0.0106437	-0.00770432	0.00178704		-0.424755	-0.0479103	-9.76407		
1093455420.245		0.360537	-2.49258	-133.953		0.0161051	-0.000405345	0.0082631		-0.431501	-0.0508079	-9.75561		
1093455420.342		0.415891	-2.49258	-134.039		0.0112352	0.00597298	0.00988804		-0.420161	-0.0552653	-9.77167		
1093455420.445		0.447539	-2.5092	-134.163		-0.0008636	0.00540631	-0.00210545		-0.438388	-0.0711282	-9.77335		
1093455420.542		0.484842	-2.52003	-134.168		0.00616783	-0.00751903	0.00949044		-0.446424	-0.0812972	-9.77213		
1093455420.642		0.525495	-2.54152	-134.276		0.0162027	-0.00530825	-0.00133462		-0.439575	-0.0796131	-9.76519		
1093455420.742		0.573307	-2.57995	-134.398		0.0101803	-0.00251187	-0.00247758		-0.435033	-0.0835566	-9.76847		
1093455420.845		0.605187	-2.59842	-134.421		0.0129138	-0.00368519	-0.0139059		-0.449834	-0.081875	-9.76996		
1093455420.942		0.632019	-2.60222	-134.548		0.0127598	0.00367632	-0.00697089		-0.43611	-0.0632524	-9.74924		
1093455421.045		0.664928	-2.57778	-134.66		0.0178179	0.0114446	-0.00507602		-0.424841	-0.0925326	-9.7874		
1093455421.142		0.656059	-2.57966	-134.666		-0.00259858	0.0019672	0.00356103		-0.446475	-0.0846287	-9.79128		
1093455421.247		0.652598	-2.5767	-134.766		0.00688409	-0.000736599	0.00724678		-0.392364	-0.103856	-9.77143		
1093455421.342		0.661067	-2.60624	-134.819		0.000328104	-0.00490021	-0.00200118		-0.449279	-0.147541	-9.76017		
1093455421.446		0.641547	-2.60154	-134.85		-0.011318	-0.00311974	0.00723197		-0.436214	-0.135597	-9.77328		
1093455421.542		0.630084	-2.62663	-134.996		0.00194255	0.00456471	-0.000302222		-0.463512	-0.12887	-9.76607		
1093455421.646		0.596389	-2.64535	-135.052		0.00129907	-0.00053091	0.00556816		-0.453298	-0.115225	-9.78149		
1093455421.742		0.583592	-2.65146	-135.098		0.00227927	-0.00197087	-0.00233489		-0.462296	-0.0994705	-9.76792		
1093455421.845		0.537337	-2.64396	-135.233		-0.00628699	0.00720405	-0.00250472		-0.461146	-0.0904236	-9.76559		
1093455421.942		0.498975	-2.64173	-135.256		0.00104659	0.00959903	-0.00552866		-0.443526	-0.0875359	-9.77582		
1093455422.047		0.462	-2.59446	-135.275		-0.000370772	0.0155118	0.00845734		-0.441892	-0.0778665	-9.781		
1093455422.142		0.431829	-2.56923	-135.373		-0.00418387	0.00484012	0.0123167		-0.464606	-0.0779674	-9.76019		
1093455422.247		0.378528	-2.51771	-135.328		-0.00957839	0.0136283	0.00573017		-0.424817	-0.0523603	-9.78718		
1093455422.342		0.362597	-2.49273	-135.353		-0.010809	0.00408496	-0.00610511		-0.406029	-0.174084	-9.75696		
1093455422.449		0.359828	-2.51752	-135.552		0.00160859	-0.0019209	0.00289961		-0.428177	-0.0705564	-9.76147		
1093455422.542		0.361876	-2.54229	-135.614		-0.000671144	0.00262609	-0.00722703		-0.434881	-0.0270747	-9.74768		
1093455422.645		0.3463	-2.55254	-135.698		0.000924633	-0.0043796	0.00577939		-0.416709	-0.0502114	-9.75861		
1093455422.742		0.347046	-2.56245	-135.822		-0.00408074	0.00125756	0.00954245		-0.495351	-0.0621431	-9.76764		
1093455422.846		0.320344	-2.57508	-135.822		-0.000151962	0.00404389	0.0108028		-0.446948	-0.0485147	-9.76183		
1093455422.943		0.348387	-2.58883	-135.878		-0.00985743	0.00247274	0.00189087		-0.422567	-0.163308	-9.77196		
1093455423.045		0.372661	-2.59372	-136.069		0.00487072	0.00207136	-0.000317081		-0.420184	-0.0496259	-9.75664		
1093455423.143		0.368116	-2.60095	-136.12		0.00988414	-0.000511415	-0.00567636		-0.461231	-0.0643202	-9.77917		
1093455423.245		0.400841	-2.61178	-136.23		0.000202024	0.0053826	-0.00957436		-0.442433	-0.0535544	-9.77581		
1093455423.344		0.41251	-2.61422	-136.38		0.0080483	-0.00250135	-0.00694727		-0.41565	-0.0224146	-9.77045		
1093455423.447		0.44696	-2.62095	-136.413		0.00984148	-0.00470009	-0.00460948		-0.462964	-0.0778795	-9.78604		
1093455423.542		0.468255	-2.62123	-136.539		0.00216755	0.00297654	-0.00350373		-0.402014	-0.0614353	-9.77088		
1093455423.648		0.51912	-2.64587	-136.655		-0.0046625	-0.0124829	0.00261095		-0.428785	-0.0937235	-9.77118		
1093455423.743		0.542569	-2.62558	-136.622		0.0120609	0.0083457	0.000500202		-0.433947	-0.0919807	-9.78706		
1093455423.846		0.543044	-2.61918	-136.722		0.00331028	0.00445895	0.00225113		-0.447588	-0.0948557	-9.77898		
1093455423.942		0.535733	-2.59659	-136.795		-0.0058654	0.0128728	-0.0149841		-0.449308	-0.107866	-9.78079		
1093455424.045		0.52838	-2.58672	-136.755		0.00224256	0.0112244	0.00844402		-0.440735	-0.071094	-9.7753		
1093455424.142		0.487315	-2.55745	-136.842		0.000307084	0.000287518	-0.00413448		-0.417422	-0.0404537	-9.79143		
1093455424.243		0.475769	-2.53151	-136.845		0.00486443	0.0102092	0.0165382		-0.432783	-0.0784222	-9.7802		
1093455424.343		0.45924	-2.52761	-136.799		-0.00136631	0.00623377	0.0125159		-0.426508	-0.0767333	-9.77497		
1093455424.449		0.458484	-2.52624	-136.873		0.000614369	-0.000439921	0.00983872		-0.433826	-0.0655238	-9.74582		
1093455424.543		0.442425	-2.52486	-136.884		-0.00803646	0.00606248	0.000814995		-0.405419	-0.0976924	-9.75878		
1093455424.643		0.436494	-2.52986	-136.91		-0.00221514	-0.00311832	0.00441238		-0.423644	-0.105065	-9.76154		
1093455424.743		0.413291	-2.54017	-137.07		0.000988821	-0.00291105	-8.42603e-05		-0.449765	-0.0870604	-9.74184		
1093455424.846		0.389969	-2.55448	-137.096		0.0027	0.0036862	-0.009267		-0.429327	-0.0688437	-9.76655		
1093455424.943		0.382954	-2.54036	-137.134		-0.00704302	0.0122447	-0.000469981		-0.43158	-0.059818	-9.75924		
1093455425.043		0.375848	-2.52199	-137.269		0.00430466	0.00327701	-0.00468797		-0.437276	-0.0660494	-9.75942		
1093455425.143		0.388554	-2.50767	-137.276		0.00942704	0.0103511	-0.00450029		-0.424751	-0.0598071	-9.75963		
1093455425.245		0.416185	-2.50413	-137.343		-0.00315576	0.00625156	0.00452407		-0.427077	-0.0823958	-9.77389		
1093455425.343		0.445635	-2.50572	-137.454		0.000439054	0.00765318	0.000772234		-0.420786	-0.0756314	-9.76356		
1093455425.446		0.438414	-2.52693	-137.466		-0.000930762	-0.00633026	0.0146469		-0.427063	-0.0654272	-9.77211		
1093455425.543		0.500108	-2.52503	-137.495		-0.000308374	-0.00609648	-0.00178464		-0.444196	-0.0953872	-9.78791		
1093455425.647		0.494389	-2.5471	-137.585		0.00478572	-0.00570792	0.00181668		-0.43275	-0.0745007	-9.76836		
1093455425.743		0.486419	-2.54661	-137.569		0.00455389	0.00327328	-0.00298239		-0.428186	-0.0903633	-9.76045		
1093455425.847		0.499432	-2.53464	-137.645		0.0069112	0.00138142	-0.00448783		-0.435062	-0.0778556	-9.78139		
1093455425.943		0.51692	-2.51923	-137.766		-0.00256943	0.00277205	4.05477e-05		-0.437327	-0.0829714	-9.77528		
1093455426.043		0.51019	-2.4904	-137.751		-0.000193454	0.013833	0.000988957		-0.426004	-0.0755152	-9.80084		
1093455426.144		0.493414	-2.47269	-137.775		-0.00557873	0.00466287	0.00218935		-0.42485	-0.0823294	-9.79297		
1093455426.248		0.50386	-2.46862	-137.859		0.00445985	0.0044408	0.0105662		-0.419112	-0.0880433	-9.77371		
1093455426.343		0.497658	-2.46673	-137.843		0.00813172	0.0055535	0.00201346		-0.415731	-0.0925243	-9.78604		
1093455426.444		0.487738	-2.48932	-137.909		-1.10057e-05	0.00157152	0.00152108		-0.42022	-0.0801571	-9.76357		
1093455426.543		0.462877	-2.5114	-138.003		0.000125624	-0.0041257	0.00888099		-0.431055	-0.0750493	-9.77282		
1093455426.643		0.430854	-2.51131	-137.983		-0.00102088	-0.00510996	0.00323284		-0.438404	-0.0813538	-9.75165		
1093455426.743		0.408425	-2.50197	-138.036		-0.00833245	0.00846164	-0.00238377		-0.428771	-0.064296	-9.77271		
1093455426.843		0.403039	-2.50776	-138.137		0.00589225	0.00117241	0.0003178		-0.424771	-0.0643112	-9.76641		
1093455426.943		0.387235	-2.50621	-138.143		0.000687389	-0.00231217	-0.000402754		-0.419091	-0.043903	-9.77573		
1093455427.048		0.384721	-2.5327	-138.242		0.00531782	-0.000847016	0.0126953		-0.430448	-0.0564105	-9.76257		
1093455427.143		0.399198	-2.5422	-138.311		0.00625996	-0.00311659	0.00159595		-0.415666	-0.0688256	-9.7662		
1093455427.246		0.392334	-2.56789	-138.305		0.0102878	0.00524529	0.00584295		-0.435537	-0.0666539	-9.747		
1093455427.343		0.400299	-2.57271	-138.404		0.00173648	-0.00133914	0.0105798		-0.469729	-0.0745756	-9.76143		
1093455427.448		0.425972	-2.5763	-138.492		0.00708745	0.00924206	0.00201883		-0.463468	-0.0768324	-9.76071		
1093455427.543		0.453557	-2.58128	-138.488		0.00911143	0.00874472	0.0010485		-0.444721	-0.0790243	-9.77432		
1093455427.646		0.472858	-2.56024	-138.618		0.00353103	0.0124217	0.00758412		-0.444722	-0.0710955	-9.77653		
1093455427.743		0.502607	-2.53606	-138.718		0.00995022	0.009659	-0.00727657		-0.440145	-0.0796139	-9.7652		
1093455427.843		0.53961	-2.51482	-138.728		0.00616235	-0.00590118	-0.0013906		-0.440803	-0.0891253	-9.79792		
1093455427.943		0.54959	-2.50029	-138.893		0.0015233	0.00316944	-0.000300144		-0.461253	-0.0722191	-9.78596		
1093455428.043		0.556275	-2.4721	-138.951		-0.00612909	0.00823821	0.00848621		-0.450987	-0.106206	-9.77013		
1093455428.143		0.556134	-2.47703	-138.955		-0.00216659	0.00457186	0.0157163		-0.419616	-0.0982676	-9.77133		
1093455428.306		0.521035	-2.48822	-139.039		-0.00901296	-0.000194182	0.00860332		-0.425875	-0.0778939	-9.77532		
1093455428.343		0.515306	-2.4894	-139.059		-0.0023588	0.00300148	0.00419602		-0.440657	-0.113044	-9.76069		
1093455428.445		0.499092	-2.48311	-139.081		0.00357223	-0.0032544	-0.0268734		-0.404891	-0.0868799	-9.77728		
1093455428.543		0.491833	-2.50485	-139.219		-0.00721249	-0.000734005	0.00934485		-0.42879	-0.0948495	-9.77287		
1093455428.647		0.477802	-2.52134	-139.27		-0.00531465	0.00385089	0.00901537		-0.411195	-0.0913624	-9.79323		
1093455428.743		0.461363	-2.53332	-139.315		-0.00726903	-0.00548644	-0.00580322		-0.428214	-0.0931588	-9.7706		
1093455428.849		0.435906	-2.54083	-139.454		0.00812436	0.00368265	-0.00886768		-0.411133	-0.0755888	-9.77232		
1093455428.943		0.412796	-2.56252	-139.456		-0.00563677	-0.00798142	-0.00474476		-0.447555	-0.0246845	-9.78198		
1093455429.043		0.387461	-2.5742	-139.488		-0.00955513	-0.00910776	0.0103165		-0.437855	-0.0767967	-9.76062		
1093455429.143		0.360899	-2.6254	-139.603		-0.00559686	-0.00729318	-0.000264478		-0.442455	-0.0688144	-9.78096		
